"","X","Site","daylight","Depth_Stratum","Deployment","Acc","Acc_ed","Taxa_updated","Length_mm","Length_cm","a","b","weight_g"
"1323",4544,"SOTS","Night","Meso",18,33,"33","Euphausia similis",22,2.2,0.014153442,2.7878962,0.1275
"1324",4545,"SOTS","Night","Meso",18,33,"33","Euphausia similis",20,2,0.014153442,2.7878962,0.0977
"1325",4546,"SOTS","Night","Meso",18,33,"33","Euphausia similis",22,2.2,0.014153442,2.7878962,0.1275
"1326",4547,"SOTS","Night","Meso",18,33,"33","Euphausia similis",16,1.6,0.014153442,2.7878962,0.0525
"1327",4548,"SOTS","Night","Meso",18,33,"33","Euphausia similis",18,1.8,0.014153442,2.7878962,0.0729
"1328",4549,"SOTS","Night","Meso",18,33,"33","Euphausia similis",20,2,0.014153442,2.7878962,0.0977
"1329",4550,"SOTS","Night","Meso",18,33,"33","Euphausia similis",22,2.2,0.014153442,2.7878962,0.1275
"1330",4551,"SOTS","Night","Meso",18,33,"33","Euphausia similis",18,1.8,0.014153442,2.7878962,0.0729
"1331",4552,"SOTS","Night","Meso",18,33,"33","Euphausia similis",20,2,0.014153442,2.7878962,0.0977
"1332",4553,"SOTS","Night","Meso",18,33,"33","Euphausia similis",20,2,0.014153442,2.7878962,0.0977
"1333",4554,"SOTS","Night","Meso",18,33,"33","Euphausia similis",11,1.1,0.014153442,2.7878962,0.0185
"1334",4555,"SOTS","Night","Meso",18,33,"33","Euphausia similis",18,1.8,0.014153442,2.7878962,0.0729
"1335",4556,"SOTS","Night","Meso",18,33,"33","Euphausia similis",18,1.8,0.014153442,2.7878962,0.0729
"1336",4557,"SOTS","Night","Meso",18,33,"33","Euphausia similis",18,1.8,0.014153442,2.7878962,0.0729
"1337",4558,"SOTS","Night","Meso",18,33,"33","Euphausia similis",18,1.8,0.014153442,2.7878962,0.0729
"1338",4559,"SOTS","Night","Meso",18,33,"33","Euphausia similis",18,1.8,0.014153442,2.7878962,0.0729
"1339",4560,"SOTS","Night","Meso",18,33,"33","Euphausia similis",18,1.8,0.014153442,2.7878962,0.0729
"1340",4561,"SOTS","Night","Meso",18,33,"33","Euphausia similis",18,1.8,0.014153442,2.7878962,0.0729
"1341",4562,"SOTS","Night","Meso",18,33,"33","Euphausia similis",15,1.5,0.014153442,2.7878962,0.0438
"1342",4563,"SOTS","Night","Meso",18,33,"33","Euphausia similis",14,1.4,0.014153442,2.7878962,0.0362
"1343",4564,"SOTS","Night","Meso",18,33,"33","Euphausia similis",20,2,0.014153442,2.7878962,0.0977
"1344",4565,"SOTS","Night","Meso",18,33,"33","Euphausia similis",20,2,0.014153442,2.7878962,0.0977
"1345",4566,"SOTS","Night","Meso",18,33,"33","Euphausia similis",18,1.8,0.014153442,2.7878962,0.0729
"1346",4567,"SOTS","Night","Meso",18,33,"33","Euphausia similis",20,2,0.014153442,2.7878962,0.0977
"1347",4568,"SOTS","Night","Meso",18,33,"33","Euphausia similis",18,1.8,0.014153442,2.7878962,0.0729
"1348",4569,"SOTS","Night","Meso",18,33,"33","Euphausia similis",18,1.8,0.014153442,2.7878962,0.0729
"1349",4570,"SOTS","Night","Meso",18,33,"33","Euphausia similis",15,1.5,0.014153442,2.7878962,0.0438
"1350",4571,"SOTS","Night","Meso",18,33,"33","Euphausia similis",15,1.5,0.014153442,2.7878962,0.0438
"1351",4572,"SOTS","Night","Meso",18,33,"33","Euphausia similis",18,1.8,0.014153442,2.7878962,0.0729
"1352",4573,"SOTS","Night","Meso",18,33,"33","Euphausia similis",20,2,0.014153442,2.7878962,0.0977
"1353",4574,"SOTS","Night","Meso",18,33,"33","Euphausia similis",20,2,0.014153442,2.7878962,0.0977
"1354",4575,"SOTS","Night","Meso",18,33,"33","Euphausia similis",20,2,0.014153442,2.7878962,0.0977
"1355",4576,"SOTS","Night","Meso",18,33,"33","Euphausia similis",19,1.9,0.014153442,2.7878962,0.0847
"1356",4577,"SOTS","Night","Meso",18,33,"33","Euphausia similis",20,2,0.014153442,2.7878962,0.0977
"1357",4578,"SOTS","Night","Meso",18,33,"33","Euphausia similis",15,1.5,0.014153442,2.7878962,0.0438
"1358",4579,"SOTS","Night","Meso",18,33,"33","Euphausia similis",14,1.4,0.014153442,2.7878962,0.0362
"1359",4580,"SOTS","Night","Meso",18,33,"33","Euphausia similis",14,1.4,0.014153442,2.7878962,0.0362
"1360",4581,"SOTS","Night","Meso",18,33,"33","Euphausia similis",14,1.4,0.014153442,2.7878962,0.0362
"1361",4582,"SOTS","Night","Meso",18,33,"33","Euphausia similis",17,1.7,0.014153442,2.7878962,0.0621
"1362",4583,"SOTS","Night","Meso",18,33,"33","Euphausia similis",17,1.7,0.014153442,2.7878962,0.0621
"1363",4584,"SOTS","Night","Meso",18,33,"33","Euphausia similis",14,1.4,0.014153442,2.7878962,0.0362
"1364",4642,"SOTS","Night","Meso",18,41,"41","Euphausia similis",22,2.2,0.014153442,2.7878962,0.1275
"1365",4643,"SOTS","Night","Meso",18,41,"41","Euphausia similis",20,2,0.014153442,2.7878962,0.0977
"1366",4644,"SOTS","Night","Meso",18,41,"41","Euphausia similis",19,1.9,0.014153442,2.7878962,0.0847
"1367",4645,"SOTS","Night","Meso",18,41,"41","Euphausia similis",20,2,0.014153442,2.7878962,0.0977
"1368",4646,"SOTS","Night","Meso",18,41,"41","Euphausia similis",22,2.2,0.014153442,2.7878962,0.1275
"1369",4647,"SOTS","Night","Meso",18,41,"41","Euphausia similis",20,2,0.014153442,2.7878962,0.0977
"1370",4648,"SOTS","Night","Meso",18,41,"41","Euphausia similis",27,2.7,0.014153442,2.7878962,0.2257
"1371",9129,"55S","Night","Epi",31,21,"21","Euphausia similis",14,1.4,0.014153442,2.7878962,0.0362
"1372",9130,"55S","Night","Epi",31,21,"21","Euphausia similis",14,1.4,0.014153442,2.7878962,0.0362
"1373",9131,"55S","Night","Epi",31,21,"21","Euphausia similis",12,1.2,0.014153442,2.7878962,0.0235
"1374",9132,"55S","Night","Epi",31,21,"21","Euphausia similis",12,1.2,0.014153442,2.7878962,0.0235
"1375",6396,"55S","Night","Meso",25,30,"30","Euphausia similis",22,2.2,0.014153442,2.7878962,0.1275
"1376",6397,"55S","Night","Meso",25,30,"30","Euphausia similis",18,1.8,0.014153442,2.7878962,0.0729
"1377",6398,"55S","Night","Meso",25,30,"30","Euphausia similis",20,2,0.014153442,2.7878962,0.0977
"1378",6399,"55S","Night","Meso",25,30,"30","Euphausia similis",21,2.1,0.014153442,2.7878962,0.112
"1379",6400,"55S","Night","Meso",25,30,"30","Euphausia similis",15,1.5,0.014153442,2.7878962,0.0438
"1380",6401,"55S","Night","Meso",25,30,"30","Euphausia similis",20,2,0.014153442,2.7878962,0.0977
"1381",6402,"55S","Night","Meso",25,30,"30","Euphausia similis",20,2,0.014153442,2.7878962,0.0977
"1382",6403,"55S","Night","Meso",25,30,"30","Euphausia similis",17,1.7,0.014153442,2.7878962,0.0621
"1383",6404,"55S","Night","Meso",25,30,"30","Euphausia similis",23,2.3,0.014153442,2.7878962,0.1443
"1384",6405,"55S","Night","Meso",25,30,"30","Euphausia similis",23,2.3,0.014153442,2.7878962,0.1443
"1385",6406,"55S","Night","Meso",25,30,"30","Euphausia similis",17,1.7,0.014153442,2.7878962,0.0621
"1386",6407,"55S","Night","Meso",25,30,"30","Euphausia similis",19,1.9,0.014153442,2.7878962,0.0847
"1387",6408,"55S","Night","Meso",25,30,"30","Euphausia similis",22,2.2,0.014153442,2.7878962,0.1275
"1388",6409,"55S","Night","Meso",25,30,"30","Euphausia similis",22,2.2,0.014153442,2.7878962,0.1275
"1389",6410,"55S","Night","Meso",25,30,"30","Euphausia similis",24,2.4,0.014153442,2.7878962,0.1625
"1390",6411,"55S","Night","Meso",25,30,"30","Euphausia similis",21,2.1,0.014153442,2.7878962,0.112
"1391",6412,"55S","Night","Meso",25,30,"30","Euphausia similis",17,1.7,0.014153442,2.7878962,0.0621
"1392",6413,"55S","Night","Meso",25,30,"30","Euphausia similis",15,1.5,0.014153442,2.7878962,0.0438
"1393",6414,"55S","Night","Meso",25,30,"30","Euphausia similis",18,1.8,0.014153442,2.7878962,0.0729
"1394",6415,"55S","Night","Meso",25,30,"30","Euphausia similis",18,1.8,0.014153442,2.7878962,0.0729
"1395",6416,"55S","Night","Meso",25,30,"30","Euphausia similis",25,2.5,0.014153442,2.7878962,0.1821
"1396",6417,"55S","Night","Meso",25,30,"30","Euphausia similis",20,2,0.014153442,2.7878962,0.0977
"1397",6418,"55S","Night","Meso",25,30,"30","Euphausia similis",16,1.6,0.014153442,2.7878962,0.0525
"1398",6419,"55S","Night","Meso",25,30,"30","Euphausia similis",18,1.8,0.014153442,2.7878962,0.0729
"1399",6420,"55S","Night","Meso",25,30,"30","Euphausia similis",21,2.1,0.014153442,2.7878962,0.112
"1400",6421,"55S","Night","Meso",25,30,"30","Euphausia similis",18,1.8,0.014153442,2.7878962,0.0729
"1401",6422,"55S","Night","Meso",25,30,"30","Euphausia similis",16,1.6,0.014153442,2.7878962,0.0525
"1402",6423,"55S","Night","Meso",25,30,"30","Euphausia similis",20,2,0.014153442,2.7878962,0.0977
"1403",6424,"55S","Night","Meso",25,30,"30","Euphausia similis",18,1.8,0.014153442,2.7878962,0.0729
"1404",6425,"55S","Night","Meso",25,30,"30","Euphausia similis",22,2.2,0.014153442,2.7878962,0.1275
"1405",6426,"55S","Night","Meso",25,30,"30","Euphausia similis",15,1.5,0.014153442,2.7878962,0.0438
"1406",6427,"55S","Night","Meso",25,30,"30","Euphausia similis",18,1.8,0.014153442,2.7878962,0.0729
"1407",6428,"55S","Night","Meso",25,30,"30","Euphausia similis",14,1.4,0.014153442,2.7878962,0.0362
"1408",6429,"55S","Night","Meso",25,30,"30","Euphausia similis",17,1.7,0.014153442,2.7878962,0.0621
"1409",6430,"55S","Night","Meso",25,30,"30","Euphausia similis",16,1.6,0.014153442,2.7878962,0.0525
"1410",6431,"55S","Night","Meso",25,30,"30","Euphausia similis",18,1.8,0.014153442,2.7878962,0.0729
"1411",6432,"55S","Night","Meso",25,30,"30","Euphausia similis",15,1.5,0.014153442,2.7878962,0.0438
"1412",6433,"55S","Night","Meso",25,30,"30","Euphausia similis",19,1.9,0.014153442,2.7878962,0.0847
"1413",6434,"55S","Night","Meso",25,30,"30","Euphausia similis",20,2,0.014153442,2.7878962,0.0977
"1414",6435,"55S","Night","Meso",25,30,"30","Euphausia similis",15,1.5,0.014153442,2.7878962,0.0438
"1415",3222,"SOTS","Day","Epi",15,28,"28","Euphausia similis",19,1.9,0.014153442,2.7878962,0.0847
"1416",3223,"SOTS","Day","Epi",15,28,"28","Euphausia similis",18,1.8,0.014153442,2.7878962,0.0729
"1417",3224,"SOTS","Day","Epi",15,28,"28","Euphausia similis",11,1.1,0.014153442,2.7878962,0.0185
"1418",3225,"SOTS","Day","Epi",15,28,"28","Euphausia similis",15,1.5,0.014153442,2.7878962,0.0438
"1419",3226,"SOTS","Day","Epi",15,28,"28","Euphausia similis",17,1.7,0.014153442,2.7878962,0.0621
"1420",3227,"SOTS","Day","Epi",15,28,"28","Euphausia similis",15,1.5,0.014153442,2.7878962,0.0438
"1421",3228,"SOTS","Day","Epi",15,28,"28","Euphausia similis",15,1.5,0.014153442,2.7878962,0.0438
"1422",3229,"SOTS","Day","Epi",15,28,"28","Euphausia similis",13,1.3,0.014153442,2.7878962,0.0294
"1423",3230,"SOTS","Day","Epi",15,28,"28","Euphausia similis",20,2,0.014153442,2.7878962,0.0977
"1424",3231,"SOTS","Day","Epi",15,28,"28","Euphausia similis",15,1.5,0.014153442,2.7878962,0.0438
"1425",3232,"SOTS","Day","Epi",15,28,"28","Euphausia similis",19,1.9,0.014153442,2.7878962,0.0847
"1426",3233,"SOTS","Day","Epi",15,28,"28","Euphausia similis",15,1.5,0.014153442,2.7878962,0.0438
"1427",226,"SOTS","Night","Epi",5,2,"2","Lampanyctus australis",95,9.5,0.004096641,3.3634087,7.96
"1428",227,"SOTS","Night","Epi",5,2,"2","Lampanyctus australis",75,7.5,0.004096641,3.3634087,3.5943
"1429",896,"SOTS","Day","Lmeso",7,4,"4","Lampanyctus australis",61,6.1,0.004096641,3.3634087,1.794
"1430",1250,"SOTS","Night","Epi",11,3,"3","Lampanyctus australis",48,4.8,0.004096641,3.3634087,0.8012
"1431",1251,"SOTS","Night","Epi",11,3,"3","Lampanyctus australis",50,5,0.004096641,3.3634087,0.9191
"1432",1252,"SOTS","Night","Epi",11,3,"3","Lampanyctus australis",66,6.6,0.004096641,3.3634087,2.3382
"1433",1253,"SOTS","Night","Epi",11,3,"3","Lampanyctus australis",42,4.2,0.004096641,3.3634087,0.5113
"1434",1254,"SOTS","Night","Epi",11,3,"3","Lampanyctus australis",83,8.3,0.004096641,3.3634087,5.0543
"1435",1255,"SOTS","Night","Epi",11,3,"3","Lampanyctus australis",84,8.4,0.004096641,3.3634087,5.2621
"1436",1256,"SOTS","Night","Epi",11,3,"3","Lampanyctus australis",91,9.1,0.004096641,3.3634087,6.8877
"1437",1257,"SOTS","Night","Epi",11,3,"3","Lampanyctus australis",94,9.4,0.004096641,3.3634087,7.6817
"1438",2372,"SOTS","Day","Lmeso",14,32,"32","Lampanyctus australis",86,8.6,0.004096641,3.3634087,5.6955
"1439",2373,"SOTS","Day","Lmeso",14,32,"32","Lampanyctus australis",74,7.4,0.004096641,3.3634087,3.4357
"1440",2374,"SOTS","Day","Lmeso",14,32,"32","Lampanyctus australis",78,7.8,0.004096641,3.3634087,4.1012
"1441",2375,"SOTS","Day","Lmeso",14,32,"32","Lampanyctus australis",68,6.8,0.004096641,3.3634087,2.5852
"1442",2376,"SOTS","Day","Lmeso",14,32,"32","Lampanyctus australis",56,5.6,0.004096641,3.3634087,1.3455
"1443",2377,"SOTS","Day","Lmeso",14,32,"32","Lampanyctus australis",80,8,0.004096641,3.3634087,4.4657
"1444",2378,"SOTS","Day","Lmeso",14,32,"32","Lampanyctus australis",70,7,0.004096641,3.3634087,2.85
"1445",2379,"SOTS","Day","Lmeso",14,32,"32","Lampanyctus australis",37,3.7,0.004096641,3.3634087,0.3338
"1446",3999,"SOTS","Night","Epi",17,19,"19","Lampanyctus australis",74,7.4,0.004096641,3.3634087,3.4357
"1447",4000,"SOTS","Night","Epi",17,19,"19","Lampanyctus australis",45,4.5,0.004096641,3.3634087,0.6448
"1448",4001,"SOTS","Night","Epi",17,19,"19","Lampanyctus australis",24,2.4,0.004096641,3.3634087,0.0778
"1449",4002,"SOTS","Night","Epi",17,19,"19","Lampanyctus australis",24,2.4,0.004096641,3.3634087,0.0778
"1450",4376,"SOTS","Night","Meso",18,11,"11","Lampanyctus australis",53,5.3,0.004096641,3.3634087,1.1181
"1451",4377,"SOTS","Night","Meso",18,12,"12","Lampanyctus australis",100,10,0.004096641,3.3634087,9.4588
"1452",4378,"SOTS","Night","Meso",18,12,"12","Lampanyctus australis",94,9.4,0.004096641,3.3634087,7.6817
"1453",4379,"SOTS","Night","Meso",18,12,"12","Lampanyctus australis",94,9.4,0.004096641,3.3634087,7.6817
"1454",4380,"SOTS","Night","Meso",18,12,"12","Lampanyctus australis",99,9.9,0.004096641,3.3634087,9.1444
"1455",4626,"SOTS","Night","Meso",18,37,"37","Lampanyctus australis",29,2.9,0.004096641,3.3634087,0.1471
"1456",4627,"SOTS","Night","Meso",18,37,"37","Lampanyctus australis",25,2.5,0.004096641,3.3634087,0.0893
"1457",5105,"SOTS","Day","Lmeso",22,21,"21","Lampanyctus australis",99,9.9,0.004096641,3.3634087,9.1444
"1458",5106,"SOTS","Day","Lmeso",22,21,"21","Lampanyctus australis",100,10,0.004096641,3.3634087,9.4588
"1459",5107,"SOTS","Day","Lmeso",22,21,"21","Lampanyctus australis",56,5.6,0.004096641,3.3634087,1.3455
"1460",5108,"SOTS","Day","Lmeso",22,21,"21","Lampanyctus australis",45,4.5,0.004096641,3.3634087,0.6448
"1461",5109,"SOTS","Day","Lmeso",22,21,"21","Lampanyctus australis",53,5.3,0.004096641,3.3634087,1.1181
"1462",5110,"SOTS","Day","Lmeso",22,21,"21","Lampanyctus australis",66,6.6,0.004096641,3.3634087,2.3382
"1463",5111,"SOTS","Day","Lmeso",22,21,"21","Lampanyctus australis",59,5.9,0.004096641,3.3634087,1.6037
"1464",5112,"SOTS","Day","Lmeso",22,21,"21","Lampanyctus australis",54,5.4,0.004096641,3.3634087,1.1906
"1465",5113,"SOTS","Day","Lmeso",22,21,"21","Lampanyctus australis",46,4.6,0.004096641,3.3634087,0.6943
"1466",5114,"SOTS","Day","Lmeso",22,21,"21","Lampanyctus australis",51,5.1,0.004096641,3.3634087,0.9824
"1467",5115,"SOTS","Day","Lmeso",22,21,"21","Lampanyctus australis",52,5.2,0.004096641,3.3634087,1.0487
"1468",5116,"SOTS","Day","Lmeso",22,21,"21","Lampanyctus australis",58,5.8,0.004096641,3.3634087,1.5141
"1469",5117,"SOTS","Day","Lmeso",22,21,"21","Lampanyctus australis",64,6.4,0.004096641,3.3634087,2.1083
"1470",5118,"SOTS","Day","Lmeso",22,21,"21","Lampanyctus australis",60,6,0.004096641,3.3634087,1.6969
"1471",5119,"SOTS","Day","Lmeso",22,21,"21","Lampanyctus australis",54,5.4,0.004096641,3.3634087,1.1906
"1472",5120,"SOTS","Day","Lmeso",22,21,"21","Lampanyctus australis",65,6.5,0.004096641,3.3634087,2.2212
"1473",5121,"SOTS","Day","Lmeso",22,21,"21","Lampanyctus australis",62,6.2,0.004096641,3.3634087,1.8948
"1474",5122,"SOTS","Day","Lmeso",22,21,"21","Lampanyctus australis",79,7.9,0.004096641,3.3634087,4.2807
"1475",5123,"SOTS","Day","Lmeso",22,21,"21","Lampanyctus australis",60,6,0.004096641,3.3634087,1.6969
"1476",897,"SOTS","Day","Lmeso",7,4,"4","Lampanyctus australis",82,8.2,0.004096641,3.3634087,4.8524
"1477",898,"SOTS","Day","Lmeso",7,4,"4","Lampanyctus australis",65,6.5,0.004096641,3.3634087,2.2212
"1478",899,"SOTS","Day","Lmeso",7,4,"4","Lampanyctus australis",84,8.4,0.004096641,3.3634087,5.2621
"1479",900,"SOTS","Day","Lmeso",7,4,"4","Lampanyctus australis",51,5.1,0.004096641,3.3634087,0.9824
"1480",901,"SOTS","Day","Lmeso",7,4,"4","Lampanyctus australis",82,8.2,0.004096641,3.3634087,4.8524
"1481",902,"SOTS","Day","Lmeso",7,4,"4","Lampanyctus australis",81,8.1,0.004096641,3.3634087,4.6562
"1482",903,"SOTS","Day","Lmeso",7,4,"4","Lampanyctus australis",86,8.6,0.004096641,3.3634087,5.6955
"1483",904,"SOTS","Day","Lmeso",7,4,"4","Lampanyctus australis",90,9,0.004096641,3.3634087,6.6364
"1484",905,"SOTS","Day","Lmeso",7,4,"4","Lampanyctus australis",81,8.1,0.004096641,3.3634087,4.6562
"1485",906,"SOTS","Day","Lmeso",7,4,"4","Lampanyctus australis",90,9,0.004096641,3.3634087,6.6364
"1486",907,"SOTS","Day","Lmeso",7,4,"4","Lampanyctus australis",94,9.4,0.004096641,3.3634087,7.6817
"1487",908,"SOTS","Day","Lmeso",7,4,"4","Lampanyctus australis",51,5.1,0.004096641,3.3634087,0.9824
"1488",909,"SOTS","Day","Lmeso",7,4,"4","Lampanyctus australis",72,7.2,0.004096641,3.3634087,3.1332
"1489",910,"SOTS","Day","Lmeso",7,4,"4","Lampanyctus australis",63,6.3,0.004096641,3.3634087,1.9996
"1490",911,"SOTS","Day","Lmeso",7,4,"4","Lampanyctus australis",51,5.1,0.004096641,3.3634087,0.9824
"1491",912,"SOTS","Day","Lmeso",7,4,"4","Lampanyctus australis",62,6.2,0.004096641,3.3634087,1.8948
"1492",913,"SOTS","Day","Lmeso",7,4,"4","Lampanyctus australis",63,6.3,0.004096641,3.3634087,1.9996
"1493",914,"SOTS","Day","Lmeso",7,4,"4","Lampanyctus australis",59,5.9,0.004096641,3.3634087,1.6037
"1494",915,"SOTS","Day","Lmeso",7,4,"4","Lampanyctus australis",69,6.9,0.004096641,3.3634087,2.7153
"1495",916,"SOTS","Day","Lmeso",7,4,"4","Lampanyctus australis",57,5.7,0.004096641,3.3634087,1.4281
"1496",917,"SOTS","Day","Lmeso",7,4,"4","Lampanyctus australis",78,7.8,0.004096641,3.3634087,4.1012
"1497",597,"SOTS","Day","Lmeso",7,25,NA,"Chaetognath",30,3,0.006,3,0.162
"1498",2845,"SOTS","Day","Epi",15,22,NA,"Chaetognath",54,5.4,0.006,3,0.9448
"1499",2846,"SOTS","Day","Epi",15,22,NA,"Chaetognath",35,3.5,0.006,3,0.2572
"1500",2847,"SOTS","Day","Epi",15,22,NA,"Chaetognath",44,4.4,0.006,3,0.5111
"1501",2848,"SOTS","Day","Epi",15,22,NA,"Chaetognath",60,6,0.006,3,1.296
"1502",2849,"SOTS","Day","Epi",15,22,NA,"Chaetognath",29,2.9,0.006,3,0.1463
"1503",2850,"SOTS","Day","Epi",15,22,NA,"Chaetognath",36,3.6,0.006,3,0.2799
"1504",2851,"SOTS","Day","Epi",15,22,NA,"Chaetognath",50,5,0.006,3,0.75
"1505",2852,"SOTS","Day","Epi",15,22,NA,"Chaetognath",46,4.6,0.006,3,0.584
"1506",2853,"SOTS","Day","Epi",15,22,NA,"Chaetognath",40,4,0.006,3,0.384
"1507",2854,"SOTS","Day","Epi",15,22,NA,"Chaetognath",29,2.9,0.006,3,0.1463
"1508",2855,"SOTS","Day","Epi",15,22,NA,"Chaetognath",52,5.2,0.006,3,0.8436
"1509",2856,"SOTS","Day","Epi",15,22,NA,"Chaetognath",49,4.9,0.006,3,0.7059
"1510",2857,"SOTS","Day","Epi",15,22,NA,"Chaetognath",49,4.9,0.006,3,0.7059
"1511",2858,"SOTS","Day","Epi",15,22,NA,"Chaetognath",37,3.7,0.006,3,0.3039
"1512",2859,"SOTS","Day","Epi",15,22,NA,"Chaetognath",43,4.3,0.006,3,0.477
"1513",2860,"SOTS","Day","Epi",15,22,NA,"Chaetognath",49,4.9,0.006,3,0.7059
"1514",2861,"SOTS","Day","Epi",15,22,NA,"Chaetognath",50,5,0.006,3,0.75
"1515",2862,"SOTS","Day","Epi",15,22,NA,"Chaetognath",21,2.1,0.006,3,0.0556
"1516",2863,"SOTS","Day","Epi",15,22,NA,"Chaetognath",52,5.2,0.006,3,0.8436
"1517",2864,"SOTS","Day","Epi",15,22,NA,"Chaetognath",37,3.7,0.006,3,0.3039
"1518",2865,"SOTS","Day","Epi",15,22,NA,"Chaetognath",70,7,0.006,3,2.058
"1519",2866,"SOTS","Day","Epi",15,22,NA,"Chaetognath",59,5.9,0.006,3,1.2323
"1520",2867,"SOTS","Day","Epi",15,22,NA,"Chaetognath",39,3.9,0.006,3,0.3559
"1521",2868,"SOTS","Day","Epi",15,22,NA,"Chaetognath",40,4,0.006,3,0.384
"1522",2869,"SOTS","Day","Epi",15,22,NA,"Chaetognath",37,3.7,0.006,3,0.3039
"1523",2870,"SOTS","Day","Epi",15,22,NA,"Chaetognath",43,4.3,0.006,3,0.477
"1524",2871,"SOTS","Day","Epi",15,22,NA,"Chaetognath",47,4.7,0.006,3,0.6229
"1525",2872,"SOTS","Day","Epi",15,22,NA,"Chaetognath",43,4.3,0.006,3,0.477
"1526",2873,"SOTS","Day","Epi",15,22,NA,"Chaetognath",35,3.5,0.006,3,0.2572
"1527",2874,"SOTS","Day","Epi",15,22,NA,"Chaetognath",53,5.3,0.006,3,0.8933
"1528",2875,"SOTS","Day","Epi",15,22,NA,"Chaetognath",35,3.5,0.006,3,0.2572
"1529",2876,"SOTS","Day","Epi",15,22,NA,"Chaetognath",61,6.1,0.006,3,1.3619
"1530",2877,"SOTS","Day","Epi",15,22,NA,"Chaetognath",60,6,0.006,3,1.296
"1531",2878,"SOTS","Day","Epi",15,22,NA,"Chaetognath",38,3.8,0.006,3,0.3292
"1532",2879,"SOTS","Day","Epi",15,22,NA,"Chaetognath",43,4.3,0.006,3,0.477
"1533",2880,"SOTS","Day","Epi",15,22,NA,"Chaetognath",42,4.2,0.006,3,0.4445
"1534",2881,"SOTS","Day","Epi",15,22,NA,"Chaetognath",46,4.6,0.006,3,0.584
"1535",2882,"SOTS","Day","Epi",15,22,NA,"Chaetognath",54,5.4,0.006,3,0.9448
"1536",2883,"SOTS","Day","Epi",15,22,NA,"Chaetognath",41,4.1,0.006,3,0.4135
"1537",2884,"SOTS","Day","Epi",15,22,NA,"Chaetognath",48,4.8,0.006,3,0.6636
"1538",2885,"SOTS","Day","Epi",15,22,NA,"Chaetognath",40,4,0.006,3,0.384
"1539",2886,"SOTS","Day","Epi",15,22,NA,"Chaetognath",31,3.1,0.006,3,0.1787
"1540",2887,"SOTS","Day","Epi",15,22,NA,"Chaetognath",48,4.8,0.006,3,0.6636
